hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
34692,774620991333597184,-53.1975,-102.45100000000001,-149.78,-0.43370699999999995,-0.7572949999999999,-1.17749,0.0
34693,391817565627744256,-60.5318,-99.3174,-139.531,-0.22815300000000002,-0.443867,-0.5613819999999999,0.0
34698,301747565945159680,-53.0902,-102.49700000000001,-204.196,-0.700824,-1.4269399999999999,-2.68065,0.004293611218563959
34721,139615368019705856,-35.7845,-110.79,-176.9,-0.08967889999999999,-0.394117,-0.643097,0.0
34727,166635797552824320,-21.2035,-114.336,-166.80700000000002,-0.0352258,-0.378648,-0.532287,0.0
34754,40533908474822656,19.488,-114.834,-208.393,-0.00174331,-0.203453,-0.355053,0.0
34762,752105398378430464,23.175,-113.60700000000001,-172.403,0.0457903,-0.39818400000000004,-0.567585,0.0
34867,301764127339053056,115.93799999999999,-5.76379,-186.648,0.306883,-0.0233584,-0.486227,0.0
34905,126103400906489856,108.859,43.1927,-148.66,0.23986500000000002,0.0570535,-0.318251,0.0
34916,171138572546473984,89.5016,73.6265,-198.59900000000002,0.129227,0.152177,-0.34074499999999996,0.0
35026,711577949534420992,-37.1639,109.766,-174.065,-0.142027,0.525233,-0.8094359999999999,0.0
35039,369296749992345600,-56.397,102.535,-144.44299999999998,-0.38285,0.626726,-0.894608,0.0
35125,648525218289025024,-114.152,-13.8147,-94.0639,-0.74469,-0.0563337,-0.5441560000000001,0.0
35127,662030519629778945,-115.322,-8.05637,-114.118,-0.19856300000000002,0.029522000000000003,-0.263395,0.0
35146,495404755103776768,-110.29899999999999,-34.8801,-100.06200000000001,-0.155112,-0.0120726,-0.139677,0.0
35159,662032649916776448,-105.348,-47.8299,-87.2695,-0.5489,-0.285911,-0.41219799999999995,0.0
35175,648524118777397248,-101.537,-56.8381,-123.646,-0.434363,-0.203942,-0.466638,0.0
35200,639536023537188864,-80.4029,-82.9354,-137.813,-0.129753,-0.182013,-0.275645,0.0
35233,684550716773105664,-41.1798,-107.391,-116.67299999999999,-0.0294717,-0.169965,-0.174082,0.0
35238,103587945390276608,-40.506,-107.587,-116.583,-0.286244,-0.659513,-0.717507,0.0
35291,153132008057339904,21.2427,-113.728,-100.149,0.210296,-0.946636,-0.8549040000000001,0.0
35305,734105911995400192,45.5346,-106.796,-84.9676,0.6009979999999999,-1.49124,-1.13437,0.002710996295502757
35397,927742622749949952,110.51299999999999,-34.4111,-83.2739,0.261338,-0.117846,-0.189295,0.0
35417,779124384802537472,115.155,-2.1745799999999997,-99.5816,0.366747,0.0272366,-0.305664,0.0
35427,734091412185808896,115.49700000000001,-6.461869999999999,-122.65,1.07035,-0.0252943,-1.1090799999999998,0.0029912869109324346
35439,360292436955627520,114.964,9.81865,-85.8948,0.468261,0.0730562,-0.34494,0.0
35442,873700732891561984,114.83,10.4789,-72.1162,1.3764100000000001,0.0903678,-0.8892190000000001,0.0034905894337240164
35450,166646861388578816,113.95100000000001,20.5737,-69.7686,0.16431800000000002,-0.00519658,-0.0958313,0.0
35460,878202202215153664,115.41799999999999,16.1641,-104.995,0.25671700000000003,-0.000876438,-0.2332,0.0
35488,216184945461166080,100.53,58.0742,-86.3918,0.199439,0.0550164,-0.145146,0.0
35492,4533286441320448,100.66,57.9148,-78.2724,1.34946,0.816738,-1.0639,0.004266031698279641
35524,562954969943113728,77.3658,85.2223,-69.0267,0.40624899999999997,0.397921,-0.356586,0.0
35589,743102665889677312,3.78151,115.28299999999999,-136.195,0.0442299,0.297604,-0.351813,0.0
35606,873717569163362304,-13.2572,114.265,-132.519,0.0149869,0.185837,-0.21455700000000003,0.0
35652,837678876539748352,-62.5288,96.8998,-83.0632,-0.488383,0.695366,-0.5302439999999999,0.0
35680,63059878087761922,-85.2621,77.3129,-128.138,-0.189177,0.289681,0.16931600000000002,0.0
35689,734096291268657152,-89.5881,74.0266,-110.961,-1.1234,0.9732620000000001,-1.38204,0.002944626497078419
35718,247700109809156096,-110.632,33.681,-94.5426,-0.496413,0.115828,-0.44272,0.0
35739,680044918122479616,-113.941,18.7581,-117.713,-1.3403100000000001,0.253911,-1.4131,0.003462599748057718
35760,418837101807665152,-117.661,0.970722,-56.5454,-0.547829,-0.0303183,-0.283561,0.0
35761,364795830424567808,-114.366,-15.2487,-60.2248,-0.8249040000000001,-0.073926,-0.347661,0.0
35772,702563947051483136,-112.721,-25.8376,-50.8806,-0.30825199999999997,-0.105571,-0.164883,0.0
35773,801650423118168064,-112.00299999999999,-27.9955,-16.8757,-0.561438,-0.10209800000000001,-0.0881395,0.0
35782,797148129160855552,-109.07,-38.6336,-52.1551,-0.508528,-0.215887,-0.241394,0.0
35866,648521301278851072,-75.6758,-87.1146,-10.7778,-0.166222,-0.139691,-0.00202459,0.0
35891,4518924087463937,-61.4731,-98.9153,-12.1948,-0.135347,-0.224313,-0.0279483,0.0
35913,779127820776374272,-35.2576,-110.876,-68.5556,-0.11709000000000001,-0.248083,-0.153718,0.0
35962,333269670960300032,9.622810000000001,-115.509,-8.91281,-0.0168775,-0.20644200000000001,-0.014792500000000002,0.0
35964,274721295256518656,14.5722,-114.50399999999999,-25.6451,-0.00752504,-0.23460300000000003,-0.0549573,0.0
35984,391813305020186624,18.9574,-115.01,-66.7517,0.133325,-0.603788,-0.304973,0.0
36004,648525287008501760,30.712,-112.819,-64.8882,0.111975,-0.275969,-0.138843,0.0
36017,274721226537041920,53.6769,-102.243,-27.026999999999997,0.214268,-0.48294,-0.130185,0.0
36019,635008715690344448,51.8153,-103.41799999999999,-2.76757,0.178842,-0.429935,0.016178799999999997,0.0
36073,517915881292955648,95.15100000000001,-65.4014,-24.4156,0.14596099999999998,-0.06175880000000001,-0.0234798,0.0
36091,860194538214391808,99.9023,-59.1627,-23.3452,0.21693800000000002,-0.0883034,-0.0435561,0.0
36094,562951259091369984,98.1478,-63.2697,-68.1594,0.389065,-0.206734,-0.27061,0.0
36100,454864593156571136,104.52600000000001,-52.8102,-4.930680000000001,0.9987739999999999,-0.462845,-0.041845,0.003070366796578129
36151,842174710866247680,114.19200000000001,-24.6793,-24.8971,0.449896,-0.132386,-0.0944082,0.0
36152,927744890492682240,114.27,-22.8036,-19.9415,0.299983,-0.0893423,-0.020283799999999998,0.0
36165,355785538793373696,115.973,-6.1991,-20.8713,1.91788,-0.137012,-0.312676,0.0044181538351482875
36167,585480870819790848,115.37100000000001,1.33721,-5.03292,0.35493800000000003,-0.0319889,-0.030027999999999996,0.0
36208,860190071448403968,110.236,36.1702,-42.1373,0.344522,0.07772589999999999,-0.128189,0.0
36301,716075364408885248,67.3058,94.04899999999999,-28.1153,0.617904,0.9235120000000001,-0.21555300000000002,0.0028698779578664305
36325,153130839826235392,52.601000000000006,104.587,-18.1812,0.294356,0.665428,-0.12087200000000001,0.0
36326,639522898117132288,44.7768,106.861,-29.3336,0.128296,0.39019899999999996,-0.12215999999999999,0.0
36370,671037375270354944,21.2181,114.335,-37.8099,0.0627106,0.151444,-0.051727300000000004,0.0
36434,968286770426806272,-31.2131,112.58200000000001,-67.8661,-0.399895,1.30345,-0.734171,0.003173843319143979
36461,851183971722072065,-48.1414,105.736,-18.3427,-0.272843,0.37477699999999997,0.0277313,0.0
36465,734094229684355072,-52.398999999999994,103.05,-2.2936799999999997,-0.79383,1.48876,0.00515563,0.0036143281261596647
36467,436849919769182208,-51.0296,103.914,-10.1819,-0.235733,0.403508,-0.050153199999999995,0.0
36492,878210860869222400,-75.1423,87.9265,-10.8975,-0.399766,0.41490600000000005,-0.059654700000000005,0.0
36505,837671660994691072,-82.131,82.2943,-50.9362,-2.07087,2.12455,-1.01505,0.004839951507360977
36525,666535356190949376,-88.9007,76.203,-16.1634,-0.285477,0.17964000000000002,-0.0586134,0.0
36563,292739885654081536,-106.81700000000001,44.9291,-54.1586,-0.328117,0.100698,-0.193497,0.0
36568,157628667017560064,-108.335,39.707,-59.8006,-0.189634,0.104004,-0.12809500000000001,0.0
36572,743111805580083200,-106.79,45.022,-6.773860000000001,-0.7447050000000001,0.352419,-0.036793900000000004,0.0
36602,292734937851756544,-114.133,26.0998,-65.5622,-1.57464,0.32214899999999996,-1.05544,0.004195269966580495
36662,4549710396260352,-111.71600000000001,-31.8848,48.5481,-10.0624,-4.13869,3.7946800000000005,0.003335924271487094
36686,747602279787397120,-102.704,-52.0189,52.2039,-0.911565,-0.422741,0.4504,0.0027342772825839265
36726,517920141900513280,-78.2269,-84.5739,24.8609,-0.1885,-0.255842,0.0861233,0.0
36750,225191251362709504,-64.123,-97.2449,7.42135,-0.255103,-0.45333500000000004,0.0566121,0.0
36751,954769649352835072,-44.6628,-106.37899999999999,12.7865,-0.187948,-0.357598,0.0869816,0.0
36757,950261376801046528,-50.5208,-104.676,34.0137,-0.218428,-0.371197,0.140877,0.0
36764,247701278040260608,-35.3883,-110.353,10.9995,-0.242385,-0.462868,-0.0022692,0.0
36773,932247596783636481,-39.227,-109.726,27.34,-0.140612,-0.0552509,-0.00311064,0.0
36784,40535832620171264,-21.1234,-113.84299999999999,14.7217,-0.038261300000000005,-0.39218800000000004,0.059131899999999994,0.0
36785,54046081746468864,-13.1275,-114.17299999999999,38.5465,-0.237469,-1.7756299999999998,0.5798760000000001,0.004645828435377604
36806,346777995941249024,-1.33792,-115.088,69.0125,0.0282829,-0.576179,0.339015,0.0
36812,54047387416526848,6.27916,-115.68299999999999,34.6253,0.0076283,-0.800563,0.228548,0.0
36836,675540906178248704,40.1627,-107.79799999999999,46.4081,0.49486,-1.2297799999999999,0.55214,0.00296383864357035
36865,495397058539163649,53.5127,-101.762,58.2849,0.0344955,-0.168414,0.0547721,0.0
36904,932245397743599616,81.0488,-82.9085,44.0799,0.41485900000000003,-0.37598000000000004,0.205855,0.0
36916,4520435899170816,91.7846,-70.2307,53.8697,0.661766,-0.465161,0.377197,0.0
36935,238697583478833152,100.47,-56.5727,25.7759,0.336329,-0.15031,0.0647915,0.0
37069,292749987433943041,87.7127,74.661,7.02157,0.177645,0.22307600000000002,0.301516,0.0
37079,153136680981757952,86.1767,76.1392,51.8332,0.265893,0.19112,0.142163,0.0
37084,743095175466713088,76.7594,85.6789,9.91231,0.46231700000000003,0.564829,0.0719552,0.0
37104,810661676822036480,73.7178,89.7667,37.9999,0.0941613,0.262178,-0.00843331,0.0
37141,265712652892766208,44.8766,106.31700000000001,49.7041,0.296476,0.613598,0.284576,0.0
37182,360294567259406336,12.5035,115.979,15.7608,0.00974115,0.41639899999999996,0.0629377,0.0
37185,801640802391425024,-1.17175,114.88799999999999,11.583,-0.038621800000000005,0.372406,0.0335885,0.0
37224,265715401671835648,-24.163,112.756,43.7235,-0.0332333,0.329637,0.121644,0.0
37253,797138783312019456,-51.8847,102.789,10.0668,-0.11636600000000001,0.15395899999999998,0.0185836,0.0
37272,734087357736681472,-60.5264,98.5315,69.202,-0.542365,0.820391,0.611672,0.0
37302,887210982017859584,-84.8489,77.8617,32.6648,-0.229731,0.16431400000000002,0.0843467,0.0
37323,878206256664281088,-99.3686,59.1518,61.6951,-0.218288,0.0887142,0.120071,0.0
37376,315252454952271872,-114.17399999999999,13.1045,33.8119,-0.49107799999999996,0.0913936,0.140327,0.0
37377,743111874299559936,-113.98899999999999,17.6002,49.4541,-0.785061,0.08534850000000001,0.349391,0.0
37383,662036979243810816,-115.334,4.41763,30.6333,-1.30301,0.08369960000000001,0.45830600000000005,0.0
37479,153123555578490882,-87.0496,-78.5505,121.977,-0.225471,-0.136614,0.298008,0.0
37485,153134894292148226,-72.3581,-91.1256,96.3397,-0.559778,-0.644792,0.47982299999999994,0.0
37491,648522881826816000,-66.3927,-94.5774,138.806,-0.222398,-0.256101,0.432357,0.0
37512,797143868553297920,-46.9246,-106.23700000000001,108.095,-0.317294,-0.633133,0.66746,0.0
37532,364803595725438976,-25.1789,-114.171,122.223,-0.0369593,-0.33520900000000003,0.385048,0.0
37545,418836071015514112,-5.1409,-115.88799999999999,78.8148,0.0228586,-0.28681,0.186059,0.0
37549,292762219484020736,-2.00944,-115.63799999999999,81.1743,-0.00404947,-0.458913,0.251394,0.0
37600,292736655838674944,56.9094,-102.117,117.53,0.525054,-1.01556,1.03938,0.002946037465992429
37635,481888802260910080,78.9719,-86.4898,100.19,0.182653,-0.14758,0.190621,0.0
37642,220686552223711232,80.7936,-84.0706,71.8767,0.230104,-0.189191,0.193088,0.0
37658,639523791470329856,94.0333,-67.3329,123.039,0.451617,-0.28257899999999997,0.541315,0.0
37687,824160655954149376,110.955,-34.775,72.9601,1.19072,-0.335179,0.755344,0.00271780504084362
37754,815151944870920192,96.7033,63.5537,126.575,0.35622,0.19099000000000002,0.450309,0.0
37774,225188021564088322,91.8948,71.3233,101.94200000000001,0.111849,0.22264299999999998,0.047626999999999996,0.0
37781,427845881610371072,76.0027,86.8684,106.69,0.113489,0.178286,0.189813,0.0
37851,526925829326766080,39.0236,110.26100000000001,109.306,0.0266757,0.177519,0.171987,0.0
37872,153148363292803072,4.86693,115.866,137.791,-0.020975900000000002,0.313577,0.367381,0.0
37877,153148363309584385,4.86693,115.866,137.791,0.172226,0.107927,-0.19608399999999998,0.0
37910,27028263553466368,-26.9702,112.344,131.531,-0.170653,0.5610649999999999,0.674928,0.0
38091,364816308828635136,-101.60799999999999,-53.7565,183.887,-0.375202,-0.23835100000000004,0.7499399999999999,0.0
38125,761115208973287424,-77.4775,-85.1382,178.06,-0.105897,-0.11988800000000001,0.196715,0.0
38184,180145977959645184,-11.0203,-115.86,171.761,-0.0340616,-0.713296,0.9867319999999999,0.0
38196,45037989138530304,17.1862,-115.07799999999999,174.792,0.12294100000000001,-0.5894689999999999,0.923499,0.0
38208,950261445520523264,33.7603,-110.829,165.99400000000003,0.134721,-0.5649109999999999,0.849366,0.0
38217,954767312907407361,44.4297,-107.493,168.294,0.22590300000000002,-0.238252,0.320315,0.0
38276,873699770818887680,107.564,-40.5845,141.309,0.456042,-0.134432,0.5757479999999999,0.0
38289,666533638204030976,113.681,-25.0676,181.65,0.15675999999999998,-0.070107,0.262167,0.0
38307,950260346008895488,114.46799999999999,19.0209,199.705,0.369344,0.0957331,0.668545,0.0
38320,878205363311083520,108.12,39.4837,178.862,0.418746,0.11629400000000001,0.667868,0.0
38355,355797014945988608,75.1948,86.85700000000001,203.93200000000002,0.355166,0.46532700000000005,1.0458399999999999,0.0
38378,427844094903975936,55.6464,100.866,180.13299999999998,0.42578,0.8420350000000001,1.4729299999999999,0.0
38393,225211661047300096,29.0626,111.38799999999999,201.363,0.0508347,0.32063,0.578068,0.0
38426,369295581761241088,-39.5579,108.085,146.795,-0.35239899999999996,0.8637319999999999,1.20256,0.0
38478,4518855351205888,-93.1497,67.8715,154.673,-1.20603,0.8383700000000001,1.9725700000000002,0.0039938623574131615
38510,112593151780192256,-107.23899999999999,41.7045,141.577,-0.253071,0.0631654,0.322534,0.0
38512,801650697996075008,-106.609,43.8706,179.31400000000002,-0.29346,0.15878499999999998,0.5151979999999999,0.0
38517,734093954806448128,-111.809,26.4836,205.40400000000002,-0.315904,0.108912,0.604066,0.0
38529,49541657485377536,-113.988,17.6093,156.656,-0.38203400000000004,0.0931198,0.524642,0.0
38542,418842942963187712,-115.586,7.58316,169.65599999999998,-0.304435,0.0547535,0.44165699999999997,0.0
38543,864693945953681408,-115.635,8.18933,194.743,-0.312987,-0.014912700000000001,0.528818,0.0
38560,4509165904986112,-114.97,-19.0784,249.041,-1.1160299999999999,-0.149096,2.40307,0.002897457478150748
38570,558449514889871360,-113.93700000000001,-22.1836,226.076,-0.40116799999999997,-0.11461099999999999,0.7755029999999999,0.0
38625,914232511062605824,-47.5671,-106.05,239.30700000000002,-0.32578,-0.8069890000000001,1.87998,0.0
38657,153128915680886784,8.40292,-115.757,270.35900000000004,0.168277,-1.83434,4.25851,0.0035964613221206275
38678,860199004980379648,36.8072,-109.934,235.47400000000002,0.015023400000000001,-0.161993,0.194552,0.0
38719,639514583060447232,108.14299999999999,-40.366,254.207,0.18500999999999998,-0.104441,0.45211,0.0
38734,837679151417655296,114.601,-14.7749,212.99599999999998,1.7733,-0.265236,3.47971,0.004451229571551135
38740,135110325283323904,114.39200000000001,-19.8438,231.058,0.440659,-0.0429907,0.842677,0.0
38745,4533836197134336,115.56700000000001,-1.1135700000000002,280.651,0.201623,0.0315435,0.494705,0.0
38773,837672485628411904,112.23899999999999,31.9386,241.37900000000002,1.09796,0.276967,2.44998,0.0028123071448517534
38783,225211592327823360,96.8962,63.317,213.514,0.14265,0.052161400000000004,0.285771,0.0
38820,734087495175634944,65.2278,97.3113,248.25099999999998,0.437961,0.590924,1.57368,0.0
38858,743100398146945024,-5.29319,116.38799999999999,221.745,-0.0470524,0.266949,0.514999,0.0
38859,950261514240000000,-13.0826,114.806,240.90099999999998,-0.08223430000000001,0.410709,0.890134,0.0
38897,418850295947198464,-60.2781,99.3724,242.002,-0.345184,0.636961,1.47976,0.0
38923,914246529835859968,-98.2969,62.9205,221.253,-0.47499300000000005,0.256713,1.0715700000000001,0.0
38927,4503737066323968,-101.805,54.7092,219.265,-0.916357,0.530504,2.0076099999999997,0.002863955169750643
38940,747617054474895360,-110.243,39.1281,256.20599999999996,-0.391961,0.0939181,0.767734,0.0
38951,418842049609990144,-114.39,19.8753,250.483,-0.346377,0.09426380000000001,0.759836,0.0
38982,238699507624181760,-108.005,-43.619,324.298,-0.132192,0.0223126,0.377605,0.0
39022,364794937071370240,-41.3585,-107.339,318.844,-0.180152,-0.562512,1.6972,0.0
39025,409835468830539776,-50.91,-104.56299999999999,342.495,-0.24591300000000002,-0.43415299999999996,1.49494,0.0
39043,220690263075454976,-17.6379,-113.98700000000001,310.557,-0.149283,-0.7496520000000001,2.08678,0.0
39183,571958801943494656,98.4816,60.5876,343.55800000000005,0.65852,0.44463800000000003,2.33166,0.0
39193,355791860985233408,93.9127,68.6942,325.714,0.127896,0.134169,0.522523,0.0
39207,166634148285382656,61.4374,98.3922,288.906,0.532204,0.9209209999999999,2.66926,0.0024631087452494783
39209,4508616149172224,53.4679,101.79700000000001,285.629,0.638444,1.14273,3.25205,0.0037116193547652603
39245,932249520912203776,-12.8764,114.34299999999999,307.934,-0.0671122,0.269205,0.7435149999999999,0.0
39280,4529987906437120,-58.1801,100.443,325.624,-0.398248,0.618355,2.0678099999999997,0.0
39298,117100187381399552,-78.7175,86.0046,320.112,-0.10714000000000001,0.170756,0.55329,0.0
39320,747598225338269696,-101.745,53.5901,309.161,-0.26964899999999997,0.103683,0.772576,0.0
39383,27039189950267392,-72.4994,-91.0438,361.09,-0.167257,-0.263548,0.9774870000000001,0.0
39400,391818871297802240,-32.6447,-111.304,380.657,-0.45994700000000005,-1.68983,5.88318,0.0
39406,153128778241933312,-23.4719,-114.242,412.68800000000005,-0.219967,-1.24173,4.43428,0.0
39409,517921516290048000,-26.1331,-114.132,381.973,-0.144473,-0.479188,1.6615,0.0
39410,743106582899851264,-26.2316,-114.12799999999999,383.208,-0.0475401,-0.372677,1.23248,0.0
39439,468377728500891648,33.8901,-111.315,353.98699999999997,0.11246400000000001,-0.489317,1.51947,0.0
39447,707071669847457792,68.735,-94.5843,416.724,0.201464,-0.343395,1.4335200000000001,0.0
39468,427844438501359616,101.959,-54.3493,401.08099999999996,1.60319,-0.892702,6.36488,0.0
39471,639513277390389248,106.719,-45.2654,353.292,1.76662,-0.786591,5.8129599999999995,0.0
39553,878202408373583872,44.5919,106.915,362.569,0.641688,1.4464299999999999,4.93634,0.0
39563,932255568226156544,17.8822,114.473,367.71,0.0006641,0.223363,0.6060439999999999,0.0
39609,878207631053815808,-93.7942,67.7461,361.35699999999997,-1.6788,1.25463,6.51468,0.0
39628,423347298504802304,-104.656,52.3632,409.211,-0.201965,0.0318919,0.3997,0.0
39717,968287526341050368,1.63913,-116.626,485.466,0.0422737,-0.5945,2.4988599999999996,0.0
39728,495402487361044480,30.9981,-112.13600000000001,423.166,0.0994089,-0.23807199999999998,0.922898,0.0
39741,887211669212626944,73.3715,-89.0525,485.912,0.399959,-0.42915200000000003,2.4745,0.0
39754,63056923133476864,83.5587,-79.5751,450.969,0.508347,-0.529183,2.87521,0.0
39779,90072954620084224,110.963,-31.6617,465.531,0.578177,-0.200126,2.3969099999999997,0.0
39799,18019964787097600,112.727,24.2508,433.816,1.72436,0.337368,6.55161,0.0
39895,103606087332134912,-91.9337,69.973,434.26199999999994,-0.6209399999999999,0.43574799999999997,2.85143,0.0
39932,743105758266130432,-169.644,-31.9929,-446.98900000000003,-0.36487800000000004,-0.016424599999999998,-0.936099,0.0
39975,747605578322280448,-103.32,-137.791,-478.431,-0.212036,-0.370369,-1.1874799999999999,0.0
39991,220681673140862976,-48.8029,-164.44400000000002,-489.774,-0.17308199999999999,-0.401901,-1.23308,0.0
39996,837678120625504256,-40.8204,-167.28599999999997,-423.909,-0.12100799999999999,-0.282907,-0.7286199999999999,0.0
40017,4508135112835072,35.5515,-167.56,-490.473,0.266344,-1.00731,-2.98466,0.0019023798548526104
40026,671037718867738624,50.672,-165.315,-473.5,0.40628000000000003,-1.14868,-3.32175,0.00249649620734263
40027,27043313118871552,53.8112,-163.751,-445.86400000000003,0.00884991,-0.186574,-0.46220900000000004,0.0
40042,274725212266692608,119.525,-122.71,-483.76099999999997,0.276275,-0.207051,-0.975601,0.0
40061,364798922801020928,145.27100000000002,-90.8341,-437.836,1.3625,-0.913259,-4.07794,0.0
40091,355788631169826816,160.871,61.4176,-459.505,0.336846,0.182793,-1.0120200000000001,0.0
40113,139615299300229120,122.89399999999999,120.368,-469.459,0.903158,0.9546190000000001,-3.6448400000000003,0.002338812227894337
40127,873699358502027264,90.7962,146.155,-457.48699999999997,0.837015,1.25089,-4.02032,0.002983756274519287
40166,355791448668372992,-76.26899999999999,155.237,-420.009,-0.186661,0.499208,-1.2921,0.0
40177,49540695412703232,-118.478,123.93799999999999,-473.478,-0.8551860000000001,0.8238559999999999,-3.29845,0.002281979712567224
40194,671045896485470208,-157.484,67.8772,-433.936,-0.174749,0.131248,-0.548662,0.0
40244,4519473826496512,-158.11,-69.1666,-354.589,-0.38001999999999997,-0.10781800000000001,-0.81011,0.0
40269,549440116611874816,-110.67200000000001,-130.689,-385.68300000000005,-0.294023,-0.26653699999999997,-0.9012600000000001,0.0
40273,639517537997946880,-97.8197,-140.262,-401.875,-0.339431,-0.39632,-1.23589,0.0
40356,707076067893968896,131.59799999999998,-111.0,-353.712,0.422545,-0.28963099999999997,-1.04741,0.0
40382,450360787370770432,170.41099999999997,-16.1721,-375.736,0.484509,-0.098189,-1.08555,0.0
40391,301741587350683648,171.829,5.71974,-386.51199999999994,1.9043299999999999,0.0130458,-4.17197,0.003375447807694662
40418,117103073599422464,151.94,81.7819,-385.07800000000003,0.396362,0.153354,-0.948148,0.0
40441,743095244186189824,110.23100000000001,130.981,-398.342,0.15799000000000002,0.10555199999999999,-0.43372200000000005,0.0
40442,4549985274167296,117.709,126.02799999999999,-397.923,0.606838,0.722112,-2.1661599999999996,0.0
40449,103589044901904384,103.63600000000001,137.05100000000002,-375.86800000000005,0.34620500000000004,0.545944,-1.4032799999999999,0.0
40458,864729267764723712,94.7316,143.836,-403.55400000000003,0.21080300000000002,0.198732,-0.6418659999999999,0.0
40532,671045965204946944,-142.514,95.2358,-395.01099999999997,-0.502954,0.273397,-1.3083,0.0
40637,301747565945159680,-77.373,-153.476,-299.4,-0.6680520000000001,-1.44294,-2.67988,0.0025909819047354836
40667,40533908474822656,14.2282,-171.609,-307.245,-0.0361114,-0.201047,-0.354035,0.0
40692,4504011944230912,68.9699,-157.59,-325.129,0.6996479999999999,-1.72335,-3.52072,0.0033102315119598828
40726,797144143447994370,136.497,-103.869,-292.752,0.0781808,-0.184887,-0.05413330000000001,0.0
40750,364795555546660864,166.347,-41.6393,-325.26599999999996,2.07128,-0.46417200000000003,-3.88686,0.004484256088108143
40785,495397195961335808,171.983,17.0571,-332.88599999999997,0.9886959999999999,0.15124100000000001,-1.9427599999999998,0.001837852636959557
40824,171138572546473984,122.465,120.705,-297.20099999999996,0.09893919999999999,0.172558,-0.339548,0.0
40848,166634835480150016,63.3381,159.59,-347.35,0.472445,1.0511,-2.31596,0.001685993005935377
40855,418854625274232832,41.5145,167.215,-320.884,0.166993,0.38777,-0.7603880000000001,0.0
40877,220677343813828608,-14.175999999999998,171.62099999999998,-335.73199999999997,-0.0293582,0.9716520000000001,-1.87116,0.0
40968,954765182603628545,-155.953,-72.4369,-226.39,-0.253984,-0.256371,-0.057847,0.0
40983,238698064515170304,-134.445,-107.322,-243.72299999999998,-0.201979,-0.0963422,-0.319519,0.0
40988,27025446054920192,-130.21,-111.23700000000001,-260.77099999999996,-1.07483,-0.852197,-2.07858,0.002498333748253899
40996,211680658639028224,-120.434,-121.67,-214.05700000000002,-0.47927700000000006,-0.41358199999999995,-0.802801,0.0
41003,639536023537188864,-110.08,-133.494,-209.52700000000002,-0.09735629999999999,-0.202021,-0.274111,0.0
41014,774620991333597184,-82.2166,-151.219,-226.343,-0.461085,-0.740749,-1.1768100000000001,0.0
41026,139615368019705856,-46.2057,-166.239,-266.25,-0.0576325,-0.401079,-0.641796,0.0
41033,166635797552824320,-24.2211,-169.59599999999998,-243.68599999999998,-0.00422885,-0.38156799999999996,-0.530633,0.0
41062,752105398378430464,27.1351,-169.655,-251.982,0.0116014,-0.400647,-0.566943,0.0
41136,301764127339053056,170.354,-13.2242,-273.084,0.303062,-0.0583219,-0.48506400000000005,0.0
41150,126103400906489856,162.851,52.5026,-219.433,0.24433000000000002,0.0250702,-0.318278,0.0
41214,103589388516073474,55.4057,162.724,-248.763,0.129029,0.173033,0.013792500000000001,0.0
41263,711577949534420992,-50.2262,164.984,-258.844,-0.10807699999999999,0.531291,-0.810066,0.0
41278,369296749992345600,-85.544,147.959,-210.14700000000002,-0.409786,0.608849,-0.894374,0.0
41353,495404755103776768,-169.71900000000002,-31.7791,-151.12,-0.156682,0.025981599999999997,-0.1347,0.0
41358,337771415178579969,-170.791,-28.7643,-194.668,-0.28681599999999996,0.08448430000000001,-0.22139,0.0
41366,324262128108175360,-163.813,-51.5689,-204.97299999999998,-0.8682559999999999,-0.22058000000000003,-1.0555,0.0
41376,648524118777397248,-152.651,-78.3427,-177.424,-0.448824,-0.170203,-0.465634,0.0
41429,391817565627744256,-84.8454,-150.805,-203.52900000000002,-0.197518,-0.458313,-0.560717,0.0
41434,103587945390276608,-64.3682,-159.313,-173.157,-0.31669899999999995,-0.647358,-0.714874,0.0
41450,684550716773105664,-44.7975,-166.88,-177.41,0.00811868,-0.17122,-0.17410599999999998,0.0
41479,153132008057339904,34.279,-167.955,-149.355,0.24210399999999999,-0.938118,-0.855124,0.0
41573,734091412185808896,172.11599999999999,-6.99101,-181.31900000000002,1.07065,0.00681781,-1.1084,0.0024755449596311043
41578,878202202215153664,171.081,12.5828,-155.428,0.254385,-0.0336066,-0.23219499999999998,0.0
41580,779124384802537472,172.488,4.86423,-148.16899999999998,0.359953,0.0620529,-0.30738499999999996,0.0
41673,743102665889677312,15.6713,171.799,-203.827,0.07893610000000001,0.289649,-0.35162899999999997,0.0
41684,873717569163362304,-3.18689,171.801,-198.95,0.0489949,0.180329,-0.21336999999999998,0.0
41729,734096291268657152,-131.865,111.515,-163.53,-1.10061,0.9987309999999999,-1.38144,0.0026174457751808166
41753,247700109809156096,-165.89700000000002,44.7909,-143.382,-0.5033449999999999,0.0847063,-0.441219,0.0
41762,680044918122479616,-169.047,29.9372,-175.954,-1.3328,0.28781,-1.4127399999999999,0.0028411171612820105
41771,662030519629778945,-171.99200000000002,5.75519,-191.37599999999998,-0.187849,0.0643192,-0.264276,0.0
41780,418837101807665152,-172.17,-3.84881,-84.9636,-0.544067,-0.06492819999999999,-0.284028,0.0
